datetime,power,capacity,spot_price_prediction
2021-07-09 09:30:00,300.0,150.0,201.8778980347047
2021-07-09 10:00:00,0.0,0.0,193.237253225456
2021-07-09 10:30:00,0.0,0.0,183.24376007350247
2021-07-09 11:00:00,0.0,0.0,171.41272389326755
2021-07-09 11:30:00,0.0,0.0,163.23838533375186
2021-07-09 12:00:00,0.0,0.0,157.15091610629366
2021-07-09 12:30:00,0.0,0.0,151.54836684011252
2021-07-09 13:00:00,-88.8888888888889,0.0,147.2585339706942
2021-07-09 13:30:00,-300.0,40.0,145.6026741788944
2021-07-09 14:00:00,-300.0,175.0,143.75472742066222
2021-07-09 14:30:00,-300.0,310.0,144.1847928947674
2021-07-09 15:00:00,-300.0,445.0,145.81932015150977
2021-07-09 15:30:00,0.0,580.0,150.35082753672634
2021-07-09 16:00:00,0.0,580.0,157.26741313883898
2021-07-09 16:30:00,0.0,580.0,165.52881170937297
2021-07-09 17:00:00,0.0,580.0,176.88508954371133
2021-07-09 17:30:00,0.0,580.0,190.42732164090933
2021-07-09 18:00:00,300.0,580.0,199.28968249336316
2021-07-09 18:30:00,300.0,430.0,199.94256701620537
2021-07-09 19:00:00,300.0,280.0,199.1033095823098
2021-07-09 19:30:00,260.0,130.0,195.4652139854169
2021-07-09 20:00:00,0.0,0.0,192.69073720574707
2021-07-09 20:30:00,0.0,0.0,189.96302080674468
2021-07-09 21:00:00,0.0,0.0,186.0050941043191
2021-07-09 21:30:00,0.0,0.0,181.62638969208413
2021-07-09 22:00:00,0.0,0.0,175.10479835102586
2021-07-09 22:30:00,0.0,0.0,168.58173310229606
2021-07-09 23:00:00,0.0,0.0,160.54341970571207
2021-07-09 23:30:00,0.0,0.0,161.09225576044
2021-07-10 00:00:00,0.0,0.0,172.25258110073017
2021-07-10 00:30:00,0.0,0.0,162.80213171125502
2021-07-10 01:00:00,0.0,0.0,155.5997311446782
2021-07-10 01:30:00,0.0,0.0,148.63385048764843
2021-07-10 02:00:00,0.0,0.0,140.71873572672405
2021-07-10 02:30:00,0.0,0.0,135.59018620974808
2021-07-10 03:00:00,0.0,0.0,131.1125425568039
2021-07-10 03:30:00,-88.8888888888889,0.0,127.6806678793273
2021-07-10 04:00:00,-300.0,40.0,125.8361506422648
2021-07-10 04:30:00,-300.0,175.0,126.03130950892252
2021-07-10 05:00:00,-300.0,310.0,124.86771614882824
2021-07-10 05:30:00,-300.0,445.0,126.74068441675765
2021-07-10 06:00:00,0.0,580.0,130.64855849459516
2021-07-10 06:30:00,0.0,580.0,134.65889903884414
2021-07-10 07:00:00,0.0,580.0,140.13938155560567
2021-07-10 07:30:00,0.0,580.0,147.09420045082734
2021-07-10 08:00:00,0.0,580.0,154.8992285092192
2021-07-10 08:30:00,0.0,580.0,162.39539024819877
2021-07-10 09:00:00,300.0,580.0,168.10193806289018
2021-07-10 09:30:00,300.0,430.0,169.68894676350578
2021-07-10 10:00:00,300.0,280.0,169.23128885991403
2021-07-10 10:30:00,0.0,130.0,163.58910378888766
2021-07-10 11:00:00,0.0,130.0,157.58256812884517
2021-07-10 11:30:00,0.0,130.0,150.41897903816692
2021-07-10 12:00:00,0.0,130.0,143.75153355146833
2021-07-10 12:30:00,0.0,130.0,138.74926778599794
2021-07-10 13:00:00,0.0,130.0,133.3303391741428
2021-07-10 13:30:00,-300.0,130.0,129.891812452381
2021-07-10 14:00:00,-300.0,265.0,129.7966333714466
2021-07-10 14:30:00,-300.0,400.0,129.9861593245982
2021-07-10 15:00:00,-100.0,535.0,133.03314591622714
2021-07-10 15:30:00,0.0,580.0,138.11028060642423
2021-07-10 16:00:00,0.0,580.0,144.91472149953276
2021-07-10 16:30:00,0.0,580.0,155.34580918014913
2021-07-10 17:00:00,0.0,580.0,165.72135724776172
2021-07-10 17:30:00,0.0,580.0,178.41718376212677
2021-07-10 18:00:00,300.0,580.0,188.67239850500044
2021-07-10 18:30:00,300.0,430.0,190.99945584001944
2021-07-10 19:00:00,300.0,280.0,187.74458124149777
2021-07-10 19:30:00,260.0,130.0,183.03488262172635
2021-07-10 20:00:00,0.0,0.0,176.91677563278404
2021-07-10 20:30:00,0.0,0.0,173.215976597515
2021-07-10 21:00:00,0.0,0.0,169.70026318869384
2021-07-10 21:30:00,0.0,0.0,165.8150394831166
2021-07-10 22:00:00,0.0,0.0,164.6788537113086
2021-07-10 22:30:00,0.0,0.0,159.11598208849193
2021-07-10 23:00:00,0.0,0.0,154.80692201117083
2021-07-10 23:30:00,0.0,0.0,156.7271577119552
2021-07-11 00:00:00,0.0,0.0,170.5942701010179
2021-07-11 00:30:00,0.0,0.0,161.48232916042275
2021-07-11 01:00:00,0.0,0.0,154.47814503232794
2021-07-11 01:30:00,0.0,0.0,147.71612030160324
2021-07-11 02:00:00,0.0,0.0,138.68031077542776
2021-07-11 02:30:00,0.0,0.0,132.91536392922092
2021-07-11 03:00:00,0.0,0.0,127.1968461090812
2021-07-11 03:30:00,0.0,0.0,122.4237244117476
2021-07-11 04:00:00,0.0,0.0,117.0225515071278
2021-07-11 04:30:00,0.0,0.0,114.72221055075948
2021-07-11 05:00:00,0.0,0.0,114.74964510313872
2021-07-11 05:30:00,0.0,0.0,115.7781710730322
2021-07-11 06:00:00,0.0,0.0,117.17021960147028
2021-07-11 06:30:00,0.0,0.0,117.26522216992066
2021-07-11 07:00:00,0.0,0.0,117.59920232377372
2021-07-11 07:30:00,0.0,0.0,119.91458904994064
2021-07-11 08:00:00,0.0,0.0,125.60471542502115
2021-07-11 08:30:00,0.0,0.0,131.60199237431254
2021-07-11 09:00:00,0.0,0.0,132.16307335298026
2021-07-11 09:30:00,0.0,0.0,131.61604666835046
2021-07-11 10:00:00,0.0,0.0,128.6341263207138
2021-07-11 10:30:00,0.0,0.0,118.89001064963894
2021-07-11 11:00:00,0.0,0.0,110.26708925575656
2021-07-11 11:30:00,0.0,0.0,102.63962588591504
2021-07-11 12:00:00,-300.0,0.0,98.24707100220878
2021-07-11 12:30:00,-300.0,135.0,91.31274496459744
2021-07-11 13:00:00,-300.0,270.0,91.10135820836577
2021-07-11 13:30:00,-300.0,405.0,95.72362146152416
2021-07-11 14:00:00,-88.8888888888889,540.0,102.3302173331024
2021-07-11 14:30:00,0.0,580.0,107.68641801928126
2021-07-11 15:00:00,0.0,580.0,113.6234871940637
2021-07-11 15:30:00,0.0,580.0,120.28208000547576
2021-07-11 16:00:00,0.0,580.0,127.93882944198722
2021-07-11 16:30:00,0.0,580.0,135.34574434688838
2021-07-11 17:00:00,0.0,580.0,144.78374732630772
2021-07-11 17:30:00,0.0,580.0,155.4997836987931
2021-07-11 18:00:00,300.0,580.0,163.0890357030706
2021-07-11 18:30:00,300.0,430.0,165.68428638826703
2021-07-11 19:00:00,300.0,280.0,164.31051985311925
2021-07-11 19:30:00,260.0,130.0,159.52431714295616
2021-07-11 20:00:00,0.0,0.0,158.13579711233965
2021-07-11 20:30:00,0.0,0.0,154.35129489677163
2021-07-11 21:00:00,0.0,0.0,147.9132673347513
2021-07-11 21:30:00,0.0,0.0,141.22388790555536
2021-07-11 22:00:00,0.0,0.0,132.19161045460066
2021-07-11 22:30:00,0.0,0.0,125.08794360724046
2021-07-11 23:00:00,0.0,0.0,118.72558325706208
2021-07-11 23:30:00,0.0,0.0,120.31284997785082
2021-07-12 00:00:00,0.0,0.0,51.57185991552223
2021-07-12 00:30:00,0.0,0.0,51.480185869017646
2021-07-12 01:00:00,0.0,0.0,47.022284138473154
2021-07-12 01:30:00,0.0,0.0,44.96545129817753
2021-07-12 02:00:00,-88.8888888888888,0.0,41.25234151265599
2021-07-12 02:30:00,-300.0,39.9999999999999,37.83792326698915
2021-07-12 03:00:00,-300.0,175.0,36.19740234444659
2021-07-12 03:30:00,-300.0,310.0,37.37077475090907
2021-07-12 04:00:00,-300.0,445.0,40.54992714469194
2021-07-12 04:30:00,0.0,580.0,42.07667371045245
2021-07-12 05:00:00,0.0,580.0,43.43335171208896
2021-07-12 05:30:00,0.0,580.0,50.33372528674879
2021-07-12 06:00:00,0.0,580.0,56.42778913261545
2021-07-12 06:30:00,0.0,580.0,69.06762448471446
2021-07-12 07:00:00,0.0,580.0,79.15977547055681
2021-07-12 07:30:00,0.0,580.0,88.87002786904065
2021-07-12 08:00:00,0.0,580.0,101.63384631154736
2021-07-12 08:30:00,260.0,580.0,109.36163613224028
2021-07-12 09:00:00,300.0,450.0,110.67427718066602
2021-07-12 09:30:00,300.0,300.0,112.47453804860434
2021-07-12 10:00:00,300.0,150.0,110.62472772685663
2021-07-12 10:30:00,0.0,0.0,105.51300855629196
2021-07-12 11:00:00,0.0,0.0,98.89345456222404
2021-07-12 11:30:00,0.0,0.0,89.00130876884197
2021-07-12 12:00:00,0.0,0.0,78.99018518188176
2021-07-12 12:30:00,0.0,0.0,69.00121852690229
2021-07-12 13:00:00,-300.0,0.0,63.826034203998496
2021-07-12 13:30:00,-300.0,135.0,62.45338633513459
2021-07-12 14:00:00,-300.0,270.0,60.38993248609096
2021-07-12 14:30:00,-300.0,405.0,61.46151541373849
2021-07-12 15:00:00,-88.8888888888889,540.0,64.09249574455718
2021-07-12 15:30:00,0.0,580.0,71.55379424547785
2021-07-12 16:00:00,0.0,580.0,80.03525719658839
2021-07-12 16:30:00,0.0,580.0,86.76057889614557
2021-07-12 17:00:00,0.0,580.0,95.62922236545025
2021-07-12 17:30:00,0.0,580.0,110.76219510612869
2021-07-12 18:00:00,1.13686837721616e-13,580.0,123.98490923257762
2021-07-12 18:30:00,300.0,580.0,128.31704254716453
2021-07-12 19:00:00,300.0,430.0,129.28126714480484
2021-07-12 19:30:00,300.0,280.0,124.70205603435686
2021-07-12 20:00:00,260.0,130.0,124.40088384496218
2021-07-12 20:30:00,0.0,0.0,120.87674382641912
2021-07-12 21:00:00,0.0,0.0,114.27809502964637
2021-07-12 21:30:00,0.0,0.0,109.80184236910128
2021-07-12 22:00:00,0.0,0.0,104.05331837447886
2021-07-12 22:30:00,0.0,0.0,93.87370062788506
2021-07-12 23:00:00,0.0,0.0,86.72427037292763
2021-07-12 23:30:00,0.0,0.0,86.23738337710591
2021-07-13 00:00:00,0.0,0.0,82.99997561952604
2021-07-13 00:30:00,0.0,0.0,74.74897713171549
2021-07-13 01:00:00,0.0,0.0,69.06719219406395
2021-07-13 01:30:00,0.0,0.0,63.99352583376331
2021-07-13 02:00:00,0.0,0.0,59.53794411052367
2021-07-13 02:30:00,0.0,0.0,56.67262395873884
2021-07-13 03:00:00,-300.0,0.0,53.171104353351296
2021-07-13 03:30:00,-88.8888888888889,135.0,54.096398341439
2021-07-13 04:00:00,-300.0,175.0,52.47506549376749
2021-07-13 04:30:00,-300.0,310.0,51.89391145551444
2021-07-13 05:00:00,-300.0,445.0,52.32478217675488
2021-07-13 05:30:00,0.0,580.0,58.448503394163936
2021-07-13 06:00:00,0.0,580.0,64.32391034749118
2021-07-13 06:30:00,0.0,580.0,75.70835858307701
2021-07-13 07:00:00,0.0,580.0,89.44911359037113
2021-07-13 07:30:00,0.0,580.0,102.19028566481128
2021-07-13 08:00:00,260.0,580.0,111.61123124406528
2021-07-13 08:30:00,300.0,450.0,112.64056907758804
2021-07-13 09:00:00,300.0,300.0,116.15461000502752
2021-07-13 09:30:00,300.0,150.0,115.56585009559367
2021-07-13 10:00:00,0.0,0.0,110.50154035733132
2021-07-13 10:30:00,0.0,0.0,101.21011852261758
2021-07-13 11:00:00,0.0,0.0,92.7178323424295
2021-07-13 11:30:00,0.0,0.0,84.44171578650317
2021-07-13 12:00:00,-88.8888888888889,0.0,80.59697275463826
2021-07-13 12:30:00,-300.0,40.0,80.24882981288525
2021-07-13 13:00:00,-300.0,175.0,79.34265567034697
2021-07-13 13:30:00,0.0,310.0,82.86771733416212
2021-07-13 14:00:00,0.0,310.0,83.82718018093165
2021-07-13 14:30:00,-300.0,310.0,80.21203282014316
2021-07-13 15:00:00,-300.0,445.0,79.0376092732329
2021-07-13 15:30:00,0.0,580.0,84.87739785807844
2021-07-13 16:00:00,0.0,580.0,92.99260144599351
2021-07-13 16:30:00,0.0,580.0,101.73992796801872
2021-07-13 17:00:00,0.0,580.0,111.53377531059452
2021-07-13 17:30:00,1.13686837721616e-13,580.0,118.22553920681396
2021-07-13 18:00:00,300.0,580.0,129.98317466268537
2021-07-13 18:30:00,300.0,430.0,130.3771549116713
2021-07-13 19:00:00,300.0,280.0,126.34070676054424
2021-07-13 19:30:00,260.0,130.0,119.608218204433
2021-07-13 20:00:00,0.0,0.0,111.6140808225636
2021-07-13 20:30:00,0.0,0.0,106.08665284880216
2021-07-13 21:00:00,0.0,0.0,100.08649255955709
2021-07-13 21:30:00,0.0,0.0,94.71854398113015
2021-07-13 22:00:00,0.0,0.0,84.42962785312272
2021-07-13 22:30:00,0.0,0.0,75.83288672660031
2021-07-13 23:00:00,0.0,0.0,65.6081752596925
2021-07-13 23:30:00,0.0,0.0,66.03320278996654
2021-07-14 00:00:00,0.0,0.0,40.33784806274247
2021-07-14 00:30:00,0.0,0.0,46.375637190816605
2021-07-14 01:00:00,0.0,0.0,47.04670599343533
2021-07-14 01:30:00,0.0,0.0,44.03242774421189
2021-07-14 02:00:00,0.0,0.0,38.831673120594274
2021-07-14 02:30:00,0.0,0.0,34.23491200799501
2021-07-14 03:00:00,-88.8888888888888,0.0,30.745102355894986
2021-07-14 03:30:00,-300.0,39.9999999999999,30.132271203811115
2021-07-14 04:00:00,-300.0,175.0,28.720621947892653
2021-07-14 04:30:00,-300.0,310.0,25.99846080153561
2021-07-14 05:00:00,-300.0,445.0,29.579195847145485
2021-07-14 05:30:00,0.0,580.0,34.022776652848606
2021-07-14 06:00:00,0.0,580.0,38.56080876221229
2021-07-14 06:30:00,0.0,580.0,48.78541762982027
2021-07-14 07:00:00,0.0,580.0,62.39077829733786
2021-07-14 07:30:00,0.0,580.0,74.7523536176548
2021-07-14 08:00:00,0.0,580.0,85.09032282376177
2021-07-14 08:30:00,5.6843418860808e-14,580.0,93.6726403122764
2021-07-14 09:00:00,240.0,580.0,100.01934416957978
2021-07-14 09:30:00,300.0,460.0,100.72379374804522
2021-07-14 10:00:00,0.0,310.0,96.65541025185256
2021-07-14 10:30:00,0.0,310.0,96.75276620408609
2021-07-14 11:00:00,0.0,310.0,95.92080970025572
2021-07-14 11:30:00,0.0,310.0,94.7159528103238
2021-07-14 12:00:00,0.0,310.0,93.80180674812728
2021-07-14 12:30:00,0.0,310.0,93.65680990797831
2021-07-14 13:00:00,0.0,310.0,88.8295064720832
2021-07-14 13:30:00,0.0,310.0,86.40738571570272
2021-07-14 14:00:00,0.0,310.0,84.58065890821074
2021-07-14 14:30:00,0.0,310.0,80.33935831276459
2021-07-14 15:00:00,-300.0,310.0,77.90960106347032
2021-07-14 15:30:00,-300.0,445.0,76.79914941800253
2021-07-14 16:00:00,0.0,580.0,80.48483973879245
2021-07-14 16:30:00,0.0,580.0,89.85232698549542
2021-07-14 17:00:00,0.0,580.0,100.456134783096
2021-07-14 17:30:00,260.0,580.0,109.4235237254222
2021-07-14 18:00:00,300.0,450.0,120.1987722569728
2021-07-14 18:30:00,300.0,300.0,120.446599405772
2021-07-14 19:00:00,300.0,150.0,115.60450864733546
2021-07-14 19:30:00,0.0,0.0,106.90643371020212
2021-07-14 20:00:00,0.0,0.0,99.79264141260634
2021-07-14 20:30:00,0.0,0.0,96.09856230547626
2021-07-14 21:00:00,0.0,0.0,92.37704074863213
2021-07-14 21:30:00,0.0,0.0,84.0353511185311
2021-07-14 22:00:00,0.0,0.0,73.8730144899235
2021-07-14 22:30:00,0.0,0.0,64.08424964165324
2021-07-14 23:00:00,0.0,0.0,62.13449177475324
2021-07-14 23:30:00,0.0,0.0,64.74449924232543
2021-07-15 00:00:00,0.0,0.0,41.954296704340095
2021-07-15 00:30:00,0.0,0.0,42.18778855396316
2021-07-15 01:00:00,0.0,0.0,41.763816157664735
2021-07-15 01:30:00,0.0,0.0,33.74510014073974
2021-07-15 02:00:00,0.0,0.0,34.0678642636518
2021-07-15 02:30:00,0.0,0.0,32.88030859007212
2021-07-15 03:00:00,0.0,0.0,28.492708701281305
2021-07-15 03:30:00,-300.0,0.0,23.837788316183364
2021-07-15 04:00:00,-300.0,135.0,18.28545385130333
2021-07-15 04:30:00,-300.0,270.0,20.49469912275748
2021-07-15 05:00:00,-300.0,405.0,22.70543802588412
2021-07-15 05:30:00,-88.8888888888889,540.0,27.88014678438047
2021-07-15 06:00:00,0.0,580.0,34.26343488436022
2021-07-15 06:30:00,0.0,580.0,48.59182053314652
2021-07-15 07:00:00,0.0,580.0,62.08914765650853
2021-07-15 07:30:00,0.0,580.0,73.40373669213318
2021-07-15 08:00:00,300.0,580.0,85.34880814479146
2021-07-15 08:30:00,300.0,430.0,91.68559074702
2021-07-15 09:00:00,300.0,280.0,88.47503381394691
2021-07-15 09:30:00,260.0,130.0,80.50969426314649
2021-07-15 10:00:00,0.0,0.0,71.56794428930554
2021-07-15 10:30:00,0.0,0.0,54.4137164588675
2021-07-15 11:00:00,0.0,0.0,51.43288549953418
2021-07-15 11:30:00,-300.0,0.0,45.40849496320713
2021-07-15 12:00:00,-300.0,135.0,42.65330301084363
2021-07-15 12:30:00,-300.0,270.0,43.6593516400993
2021-07-15 13:00:00,-300.0,405.0,42.95895582181758
2021-07-15 13:30:00,-88.8888888888889,540.0,46.92555101434989
2021-07-15 14:00:00,0.0,580.0,50.40046014783711
2021-07-15 14:30:00,0.0,580.0,48.65684336140221
2021-07-15 15:00:00,-1.57898385724467e-14,580.0,47.75596940805119
2021-07-15 15:30:00,0.0,580.0,49.80709685706965
2021-07-15 16:00:00,0.0,580.0,58.42761836231894
2021-07-15 16:30:00,0.0,580.0,67.03670903990607
2021-07-15 17:00:00,0.0,580.0,77.93454094176379
2021-07-15 17:30:00,0.0,580.0,93.65316417892558
2021-07-15 18:00:00,300.0,580.0,107.4867742485135
2021-07-15 18:30:00,300.0,430.0,104.93977192315543
2021-07-15 19:00:00,300.0,280.0,105.40477124961292
2021-07-15 19:30:00,260.0,130.0,98.83338924835644
2021-07-15 20:00:00,0.0,0.0,94.47969476315474
2021-07-15 20:30:00,0.0,0.0,90.81273210308272
2021-07-15 21:00:00,0.0,0.0,83.85970224614093
2021-07-15 21:30:00,0.0,0.0,79.67204353078945
2021-07-15 22:00:00,0.0,0.0,71.5583160326394
2021-07-15 22:30:00,0.0,0.0,66.08800543263163
2021-07-15 23:00:00,0.0,0.0,61.051728312539566
2021-07-15 23:30:00,0.0,0.0,54.5839236224828
2021-07-16 00:00:00,0.0,0.0,28.667407057061183
2021-07-16 00:30:00,0.0,0.0,23.27550190095224
2021-07-16 01:00:00,0.0,0.0,16.64042572308658
2021-07-16 01:30:00,0.0,0.0,15.627528824545692
2021-07-16 02:00:00,0.0,0.0,10.822659914283705
2021-07-16 02:30:00,0.0,0.0,7.727713939889966
2021-07-16 03:00:00,-88.8888888888889,0.0,7.589122129402909
2021-07-16 03:30:00,-300.0,40.0,4.971162191567302
2021-07-16 04:00:00,-300.0,175.0,4.104083969149031
2021-07-16 04:30:00,-300.0,310.0,4.228610499705354
2021-07-16 05:00:00,-300.0,445.0,5.62256070321385
2021-07-16 05:30:00,0.0,580.0,11.601512480026813
2021-07-16 06:00:00,0.0,580.0,20.708449058005428
2021-07-16 06:30:00,0.0,580.0,32.72921143345441
2021-07-16 07:00:00,0.0,580.0,42.19334943876109
2021-07-16 07:30:00,0.0,580.0,48.3108252837001
2021-07-16 08:00:00,0.0,580.0,54.05032794379089
2021-07-16 08:30:00,0.0,580.0,63.1815968116623
2021-07-16 09:00:00,300.0,580.0,71.69658739978095
2021-07-16 09:30:00,300.0,430.0,70.83076484397783
2021-07-16 10:00:00,300.0,280.0,66.3292552660008
2021-07-16 10:30:00,180.0,130.0,64.83517163638705
2021-07-16 11:00:00,0.0,40.0,61.371312910114
2021-07-16 11:30:00,0.0,40.0,60.85355240608142
2021-07-16 12:00:00,0.0,40.0,57.0052887616732
2021-07-16 12:30:00,0.0,40.0,55.910358324787325
2021-07-16 13:00:00,0.0,40.0,54.27941324785937
2021-07-16 13:30:00,0.0,40.0,56.504104313858
2021-07-16 14:00:00,0.0,40.0,55.89984042309392
2021-07-16 14:30:00,0.0,40.0,53.31704987479759
2021-07-16 15:00:00,-300.0,40.0,48.46660707502603
2021-07-16 15:30:00,-300.0,175.0,38.68964172438588
2021-07-16 16:00:00,-300.0,310.0,42.17819636759815
2021-07-16 16:30:00,-300.0,445.0,49.523814260165736
2021-07-16 17:00:00,0.0,580.0,58.48121330559303
2021-07-16 17:30:00,0.0,580.0,68.50074671073135
2021-07-16 18:00:00,300.0,580.0,77.9729661731379
2021-07-16 18:30:00,300.0,430.0,80.31606981602654
2021-07-16 19:00:00,300.0,280.0,78.43140506007697
2021-07-16 19:30:00,260.0,130.0,70.12579868624752
2021-07-16 20:00:00,0.0,0.0,63.70722840033994
2021-07-16 20:30:00,0.0,0.0,57.20929298046518
2021-07-16 21:00:00,0.0,0.0,53.37232091210191
2021-07-16 21:30:00,0.0,0.0,49.58629773901836
2021-07-16 22:00:00,0.0,0.0,49.76984955161653
2021-07-16 22:30:00,0.0,0.0,39.6733669823121
2021-07-16 23:00:00,0.0,0.0,35.03566813103518
2021-07-16 23:30:00,0.0,0.0,36.53313798698548
2021-07-17 00:00:00,0.0,0.0,44.62789482988896
2021-07-17 00:30:00,0.0,0.0,37.780442423668816
2021-07-17 01:00:00,0.0,0.0,32.19248835469325
2021-07-17 01:30:00,0.0,0.0,25.814439983965528
2021-07-17 02:00:00,0.0,0.0,19.704218023808732
2021-07-17 02:30:00,0.0,0.0,12.980344948183983
2021-07-17 03:00:00,0.0,0.0,10.947664414396796
2021-07-17 03:30:00,0.0,0.0,6.003840776074554
2021-07-17 04:00:00,-300.0,0.0,2.1238020308949928
2021-07-17 04:30:00,-300.0,135.0,-0.2796884753532396
2021-07-17 05:00:00,-300.0,270.0,-1.6672414430733653
2021-07-17 05:30:00,-300.0,405.0,1.6077476095272232
2021-07-17 06:00:00,-88.8888888888888,540.0,4.936799181070072
2021-07-17 06:30:00,0.0,580.0,12.535178443218882
2021-07-17 07:00:00,0.0,580.0,15.980813300392583
2021-07-17 07:30:00,0.0,580.0,18.08053166803792
2021-07-17 08:00:00,0.0,580.0,26.332225297717315
2021-07-17 08:30:00,0.0,580.0,32.78211238054992
2021-07-17 09:00:00,0.0,580.0,39.37410692728339
2021-07-17 09:30:00,240.0,580.0,47.05975016446423
2021-07-17 10:00:00,300.0,460.0,48.037836055745714
2021-07-17 10:30:00,0.0,310.0,46.44644143698255
2021-07-17 11:00:00,0.0,310.0,42.04903738108767
2021-07-17 11:30:00,0.0,310.0,41.08187127525949
2021-07-17 12:00:00,0.0,310.0,40.995114458787214
2021-07-17 12:30:00,0.0,310.0,40.79259190003526
2021-07-17 13:00:00,0.0,310.0,42.74296978590772
2021-07-17 13:30:00,-300.0,310.0,34.10565128417515
2021-07-17 14:00:00,-300.0,445.0,37.30414872067719
2021-07-17 14:30:00,0.0,580.0,39.16049354331176
2021-07-17 15:00:00,0.0,580.0,39.12272217679573
2021-07-17 15:30:00,0.0,580.0,42.77641740234789
2021-07-17 16:00:00,0.0,580.0,46.01833940266654
2021-07-17 16:30:00,0.0,580.0,48.10503723518215
2021-07-17 17:00:00,0.0,580.0,52.25445424808446
2021-07-17 17:30:00,0.0,580.0,56.773679178847885
2021-07-17 18:00:00,300.0,580.0,65.55459971003167
2021-07-17 18:30:00,300.0,430.0,65.87754164647663
